2001,00,,,,,,
2102,Z  ,侾侽攏恎,侾侽,侾侽,,,
2201,0,,,,,,
2201,1,僒儔僽儗僢僪,僒儔,,,,
2201,2,僒儔僽儗僢僪宯庬,僒儔宯,,,,
2201,3,弨僒儔僽儗僢僪,弨僒儔,,,,
2201,4,寉敿寣庬,寉敿,,,,
2201,5,傾儞僌儘傾儔僽,傾傾,,,,
2201,6,傾儔僽宯庬,傾儔宯,,,,
2201,7,傾儔僽,傾儔僽,,,,
2201,8,拞敿寣庬,拞敿,,,,
2202,0,,,,,,
2202,1,壊攏,C,H,,,
2202,2,柲攏,F,M,,,
2202,3,僙儞攏,G,G,,,
2203,00,,,,,,
2203,01,孖栄,chestnut,ch.,,,
2203,02,撊孖栄,dark chestnut,d.ch.,,,
2203,03,幁栄,bay,b.,,,
2203,04,崟幁栄,dark bay,d.b.,,,
2203,05,惵幁栄,brown,br.,,,
2203,06,惵栄,black,bl.,,,
2203,07,埌栄,grey,g.,,,
2203,08,孖敂栄,,,,,
2203,09,幁敂栄,,,,,
2203,10,惵敂栄,,,,,
2203,11,敀栄,white,w.,,,
2204,00,,,,,,
2204,01,(拪),(S),,,,
2204,02,[拪],,,,,
2204,03,(晝),(D),,,,
2204,04,(巗),(A),,,,
2204,05,(抧),(R),,,,
2204,06,(奜),(F),,,,
2204,07,(晝)(拪),(D)(S),,,,
2204,08,(晝)(巗),(D)(A),,,,
2204,09,(晝)(抧),(D)(R),,,,
2204,10,(巗)(抧),(A)(R),,,,
2204,11,(奜)(抧),(F)(R),,,,
2204,12,(晝)(巗)(抧),(D)(A)(R),,,,
2204,15,(彽),(I),,,,
2204,16,(彽)(奜),(I)(F),,,,
2204,17,(彽)(晝),(I)(D),,,,
2204,18,(彽)(巗),(I)(A),,,,
2204,19,(彽)(晝)(巗),(I)(D)(A),,,,
2204,20,(晝)(奜),,,,,
2204,21,[抧],[R],,,,
2204,22,(奜)[抧],(F)[R],,,,
2204,23,(晝)[抧],(D)[R],,,,
2204,24,(巗)[抧],(A)[R],,,,
2204,25,(晝)(巗)[抧],(D)(A)[R],,,,
2204,26,[奜],[F],,,,
2204,27,(晝)[奜],(D)[F],,,,
2204,31,(帩),,,,,
2204,40,(晝)(奜)(抧),(D)(F)(R),,,,
2204,41,(晝)(奜)[抧],(D)(F)[R],,,,
2301,0,,,,,,
2301,1,娭搶,旤塝,,,,
2301,2,娭惣,孖搶,,,,
2301,3,抧曽彽懸,彽懸,,,,
2301,4,奜崙彽懸,彽懸,,,,
2302,0,,,,,,
2302,1,暯丒忈,,,,,
2302,2,暯抧,,,,,
2302,3,忈奞,,,,,
2303,0,,,,,,
2303,1,仚,1Kg尭,,,,
2303,2,仮,2Kg尭,,,,
2303,3,仯,3Kg尭,,,,
